200
35246.608289,24512.406458,87032.050169,14004.545348,60481.074205,50094.661704,81135.690578,85307.636805,74946.669759,29381.189749,44595.433006,8890.916700,54453.141365,14471.352581,7979.300352,2826.563326,82734.308060,60450.320909,86605.406687,37233.467657,82067.484542,79229.078621,47456.345967,47125.117229,53184.756340,41084.705411,6438.437070,61479.536663,70737.699921,43560.853440,61194.527834,5984.308210,68073.259888,48226.578002,19988.853548,28554.334093,98321.239696,1124.544080,13861.970851,73267.909409,30505.733818,58457.403894,82158.826099,84958.875220,72928.756466,90138.126440,87785.438537,55663.064479,50588.447350,74390.845178,92896.532125,32655.931845,53619.923752,40352.878046,79781.049063,6804.680045,81437.583447,86219.486170,68284.216698,52175.283368,29780.339564,29478.744531,58159.591568,97853.599488,77705.322524,78148.445107,26407.933534,76026.562173,79272.989176,40269.904376,49294.471582,9778.722995,98727.308260,31453.297635,94737.598205,71656.064679,21591.424075,82523.036695,27319.129111,72179.871415,56913.881826,20215.661189,4835.803213,10533.805531,60568.539272,84616.852267,17338.485566,42006.122672,70836.338390,85622.702301,94181.406030,616.677954,15101.446786,52340.997552,98470.277432,92806.769299,30489.442612,24878.210919,68833.331426,9762.431788,65148.115285,18127.802962,19541.154772,63875.423545,49581.100634,14278.752931,35531.488177,71172.524699,96801.789616,62850.617324,43352.396067,53715.671396,83066.278504,48188.199270,64249.476917,43634.817729,32805.051490,81587.962474,85640.940437,3641.389880,67210.664728,79822.346421,4258.067824,82312.111503,32163.343973,2728.345210,75118.880756,62652.786575,27606.556119,43952.212183,72415.218352,92754.671394,62080.015135,91956.373115,56630.094892,11661.115722,6235.125999,92161.583106,82833.640411,3036.915569,55012.200384,26186.036431,56752.586954,38078.478841,74374.235691,21002.063825,81713.296606,7179.287182,2590.026298,67354.236997,10820.677052,69800.691016,47176.583371,15078.744867,52112.802520,79339.927334,17807.090066,27231.683229,41992.713909,45413.646175,71183.895402,14407.932215,38168.317523,33263.910537,6364.305330,94798.412451,44925.026249,12599.431319,86959.995511,27758.666660,15636.346924,41972.195848,53944.703082,72388.933868,80050.674679,28318.938773,93390.997730,61763.971238,35498.225945,95981.024018,29118.208189,46318.902987,65781.714988,76294.791597,61397.647844,17894.517461,55634.718884,79204.737900,45126.200727,97627.432783,24618.384028,16310.096082,12035.364998,62786.701541,49574.006610,18399.670318,57585.113946,94499.032896,30999.101627,44545.109410
22257.699510,46635.448541,86517.305248,76202.402581,19024.382409,66567.979927,4521.341308,12415.380092,28331.951119,40019.567242,8396.404063,57450.159344,86338.470219,74178.119041,33744.950894,47736.118016,92072.636538,89379.669769,26940.855869,37198.837218,87007.102552,51559.239888,53508.933291,99042.467540,14345.941428,3082.939900,17442.137811,71931.055364,97581.972786,48441.239428,16476.164774,19839.672249,95076.688005,2993.469976,96042.074820,14101.070367,69561.449893,563.416128,26516.450449,97893.401048,40582.983360,34912.854502,55343.560346,26921.453580,9090.973497,89088.511230,74657.571586,1163.609988,78468.180952,1598.427455,38362.447196,65475.283457,53157.667333,91871.380524,64517.750951,67503.608751,94954.320414,81959.888752,39434.664116,92536.293154,30401.128179,55910.828880,12375.965356,25477.816137,58904.298846,8418.040130,39578.886494,28465.748738,8981.456248,66095.336933,26359.149740,49564.439645,1008.191389,81702.710076,76485.893215,10099.164876,70791.221260,51143.464754,11262.774901,49259.402165,52741.892199,49625.222087,14734.685623,5899.559532,41496.602564,79252.436563,73403.168274,36450.922932,61212.325315,12837.832343,28987.216039,91613.453484,68748.661212,41363.181385,17091.269575,27652.960058,49781.221552,56670.156059,56118.708786,58762.677790,22765.492946,82477.858516,8327.117389,23773.684325,64180.568546,84813.010594,33872.849191,34971.789759,35956.475348,45135.624081,84231.191914,88698.367538,94760.846205,98965.877527,94597.927060,36257.448723,78218.314090,68001.095334,72708.371691,39430.639358,80838.927666,1695.587683,31044.092796,49587.588879,43058.769105,48135.362360,77240.548926,92839.990647,4805.518373,33359.257666,51602.668391,27571.011308,15837.116136,59929.785816,51344.695623,80017.684672,44742.796364,85217.544804,14989.474385,80699.271702,30353.168885,99220.666289,69397.639239,25114.015043,98186.543816,63995.566252,61371.463756,76404.857860,31996.661539,34079.835400,15835.497172,12835.589206,35775.423120,46879.589957,62423.178074,78834.192214,95014.952308,39663.726954,71674.182814,99820.470670,73022.984610,23276.851158,27391.481932,88860.100736,83206.636965,78736.177545,68877.785362,27949.433328,63953.722302,83867.259737,8648.704983,94306.891177,83087.925979,78046.344213,19420.906173,81274.469749,42041.910465,80792.369966,57679.327562,74038.571995,14872.205319,73514.824723,86874.161190,50647.628429,20394.414634,49297.339218,29481.820597,15409.366895,88961.066162,1156.003365,15229.837519,61984.050726,24432.854560,42621.319441,50844.151416,7639.491478,21357.496939,19721.936731,35588.924796,85311.219277
3589.196421,44237.629816,79618.110407,86677.122437,22283.973982,99039.016617,67951.592139,64325.884437,79831.386536,25630.919701,38364.456432,94703.591846,99145.744415,25238.617575,45351.220275,19540.159049,74535.956830,74833.040862,34949.525934,63497.022945,75989.044263,50179.363490,25481.073671,421.898776,92800.682920,76325.225076,8061.390243,14158.179859,96047.161844,43650.315076,99469.399126,99636.358255,87887.944882,79087.509487,86313.480646,10171.918818,78126.526057,54265.072785,74497.803291,57957.912547,79895.992477,12862.259676,52661.504393,79041.736845,38100.877242,98012.724658,98581.895884,12636.834025,72845.765473,33531.421818,76133.857007,48834.809689,83710.785297,1614.930631,49256.708454,76511.468171,77940.155697,57318.098734,90669.648020,73987.317495,968.413764,90139.047099,73623.675750,88856.358636,69226.556586,59937.156350,99028.277443,47353.082597,14202.229088,73526.080688,5310.995144,94098.221555,86388.340355,57972.499527,73139.958400,24489.217596,55985.224138,71721.854237,37126.051612,28830.989564,5253.276008,13259.908572,77665.799289,88964.061295,14874.839193,26922.507697,65475.529466,92814.994927,84240.606421,56145.177440,66802.312375,85209.020175,46284.224539,40425.988079,74065.378764,15510.781078,363.144428,73093.656208,62863.863665,14565.373507,46619.736849,68174.858799,8663.595062,33008.077204,26147.358279,81803.553452,57497.294790,82132.582406,53525.407642,94623.346392,10963.571970,58778.683686,7883.254964,88629.371250,47742.744935,22758.094147,15551.878900,13218.274355,15573.089027,99792.485358,69363.451831,82375.401438,85001.505487,15647.676323,22801.389470,59066.884251,31158.457392,23164.533889,32160.540413,94022.321047,37729.907432,78780.277252,62197.179846,46393.502484,11788.354409,88344.538114,28197.055889,69285.649190,70477.120521,81722.463521,63908.995582,81440.692481,40501.147161,71792.250535,70070.063684,88243.892133,94550.344672,85621.942574,1462.166441,10123.433699,85414.427886,70825.618262,92498.835127,70415.933373,86473.294575,15300.224551,29482.817577,17631.751921,38464.758476,61643.357980,11654.072968,76194.665898,40423.635185,73851.252803,22588.168336,52211.989631,62195.790871,50785.224215,21497.638774,32672.911346,32507.687689,85406.634346,14113.603780,73008.834887,57198.884835,84183.667455,61252.726973,51749.229507,69805.610029,62714.893404,61872.663195,55220.037869,33540.511666,54371.498276,25635.971195,20013.806195,69671.722816,55118.788762,37645.558152,8136.481246,16762.146696,49299.631110,84331.147134,57185.781918,23150.883866,6919.315423,9397.771502,85346.674728,57704.539628,30895.410267
18019.586073,90212.227354,16302.044612,32133.189843,63221.062194,73500.929437,16316.857298,24473.789120,25250.158897,86122.467317,87188.682514,87122.822083,41342.505139,20729.194133,41494.320312,66978.476371,40743.000365,11166.043128,22097.265087,78388.558507,19302.524364,38859.411819,27688.189569,3633.671498,96045.193727,50839.073426,10552.986911,5442.965182,36185.748107,68257.526576,36338.375439,54205.334170,58469.753883,52640.420041,86338.524050,21690.816031,26141.349479,2655.381301,46164.605141,51391.508366,88777.848608,33353.287609,38514.330448,30120.353701,54082.481779,80008.650750,97098.830062,94825.482134,91174.693868,19196.095148,73214.040594,10477.218232,58055.506957,902.230117,14110.889720,54100.700637,51741.303532,24663.876621,59543.665810,87927.051629,92921.403188,95882.041239,42132.385799,51391.157024,48522.461280,28470.909802,73081.973046,74663.810749,31126.291093,19246.578140,26055.319068,19904.139655,52599.865786,64569.649506,50024.493346,6682.347519,44578.300257,47123.323408,1507.829606,35752.994078,66319.418547,74721.870190,46230.212300,24374.925457,75624.100296,60341.102010,78475.626085,27365.403782,85004.978668,38019.291848,15292.455365,77926.381809,33901.333040,57424.841154,29317.538833,82423.794310,85895.750946,2399.511832,57087.605012,17022.041993,21646.090009,83142.924116,36926.181638,74245.955786,47712.573576,86950.675021,80928.303294,92290.873823,34073.998382,82436.132890,28043.867901,393.416882,57158.003033,74274.080191,24768.342330,32782.103283,34615.182201,3243.968368,60147.507055,19620.160822,41263.260205,75439.962410,97546.542621,75164.593235,32864.803563,26864.081408,57588.387545,18760.554463,29263.593277,14675.992510,35782.596492,50909.683277,97818.916616,72708.778120,25155.639016,45531.490192,59659.453094,6083.942264,37822.363969,93733.451467,88520.075144,65866.231859,94126.868339,45678.078131,40140.312050,18895.210622,78460.181403,74755.494241,22139.178980,38607.688412,94375.655053,63402.439175,14047.650775,91922.197628,38567.032410,46912.454329,18786.279036,96155.419944,65673.008828,48049.872303,10831.412408,1455.605273,98959.555570,8650.329024,74164.383383,24115.194539,54181.819206,33823.836477,30199.136792,92004.183165,27557.287898,18719.211890,57870.415024,21684.156236,64397.290010,98010.727064,40579.366848,42857.471367,72766.221258,62718.545865,81465.159769,67141.876265,26120.984993,95512.810534,59064.073846,64688.017393,42425.264863,77850.352872,60843.437290,8098.273644,25900.225128,71674.849735,9553.878908,24859.780651,80325.178748,83718.262281,48974.975180,34506.997908,17542.098712,79174.111962
26511.181026,45099.386646,97893.323842,84381.596040,66783.542872,62290.613805,82392.323057,7362.909674,5148.085125,55158.544269,70081.455529,86613.244884,22300.420487,96202.440558,82126.055418,81364.494369,60890.457905,24551.320235,59214.847194,21733.895195,32649.593869,85115.072359,93408.744919,42203.472766,9974.852963,73733.923621,25921.735001,58949.828179,8240.921482,43463.833749,38123.940095,34752.102498,88563.220385,36017.263937,19133.698538,55346.763211,98307.877732,1526.021549,62709.672875,3455.962857,56684.565854,32791.128404,90069.207732,78984.986331,28993.568916,72195.263104,60349.480654,89884.026811,96746.583328,19564.327848,11617.921959,29396.177151,4679.400160,5026.666832,71599.649907,14654.253113,78760.590443,97521.384944,73604.081282,87001.511915,40985.218647,11728.021377,21753.614414,29548.438985,47745.285304,40887.312942,84895.202186,46053.162989,42413.334481,47604.875015,49509.125836,99097.900325,80396.003409,39578.333568,78082.886656,9389.572278,11773.596625,38432.367263,99273.599125,8520.179954,57996.695101,10891.521038,37916.357094,62676.095250,15918.187906,9516.007001,77330.348400,94678.778339,7037.391899,50934.429635,81680.290255,48022.610535,62662.451002,3433.904622,77571.049511,10407.736259,44321.217554,62466.251650,56460.899285,86734.552025,10071.126618,5970.025075,85832.452350,90467.130063,45548.358633,63915.338959,99856.702331,57321.955295,2347.706176,99130.301410,65842.135238,60344.401313,10021.822448,3758.492286,23020.496517,25940.010344,13274.499277,350.844870,20618.788636,20311.891165,51285.274542,2299.078844,68334.501691,13947.725497,5732.983456,45905.551155,24355.461793,50054.201000,8371.802758,80816.361068,36788.753024,18442.929413,86786.386133,22621.205328,8910.059430,32334.744766,86536.544277,8766.761715,89656.700050,88884.250443,7897.063125,55498.835242,49228.651710,17918.885562,59257.327517,72249.148264,43858.895896,72531.826831,72599.993124,64477.684522,92843.717986,23885.267619,66776.763403,61178.219677,37832.993153,72509.746849,7083.770785,62188.454936,22563.947849,15455.573580,43004.815958,59352.700863,33898.502983,29791.202045,81973.906181,42808.562403,62125.946800,68510.450411,51575.324108,51782.646804,57394.700808,59472.387223,7281.482000,6623.352518,77391.272775,66538.809554,78872.500771,21250.168624,39070.636338,51472.493849,85727.853183,31914.354277,75357.761504,52504.616539,93092.573944,13190.754611,25014.363342,176.344729,75379.209537,47578.311180,15631.918299,18384.025449,6931.011997,49530.421272,48175.227483,88904.918167,92338.983665,10301.174284,57415.368532,43914.307727
62083.821078,14810.069340,3386.694949,69365.303114,21433.421848,80777.967714,35904.112621,305.922572,2028.136339,74974.748949,51778.416411,87755.989512,6889.103179,27136.177869,40260.606004,99981.677160,40326.932470,65274.969336,158.021842,15706.141961,12853.280516,15789.940131,34090.167400,19784.292503,65320.361393,82265.394920,8689.210670,57659.345012,92566.569193,66104.579192,1573.652692,54650.390225,80914.648522,4960.347631,24015.693292,2348.070323,85738.315381,59919.805903,2653.992886,87766.451710,34894.554805,54432.409333,75522.441175,41783.658021,81568.587192,15783.047133,41765.335134,21895.519662,81058.016459,41923.356966,37601.661613,93911.296965,57713.297087,71691.829049,13695.589468,23033.658434,53957.223922,22384.800128,80693.003435,46523.793069,88489.379310,82266.656117,1174.183247,69404.027833,87227.003784,25189.876576,71752.098146,72965.319119,85109.682469,74406.091068,60731.770782,20004.237274,28838.500354,36254.211911,61787.895286,10407.087500,52037.259034,3553.230373,32302.607152,33095.275447,45476.587330,69904.268801,27006.572412,3189.884370,41596.097804,40702.161870,26223.542794,95553.321716,63086.961988,6916.546182,42077.114738,51576.341252,89183.202289,43251.297975,20980.369038,76410.206026,68441.174540,92732.467220,49375.525098,53550.857009,67138.558242,10107.295834,73555.094273,95977.058586,46361.507735,35342.989512,6384.146040,98398.766759,38896.219876,38686.753228,31494.042206,84372.807195,8591.021983,58500.614607,87562.691555,50187.119777,99202.776467,13786.234303,45740.441446,62289.738408,20702.780475,87817.556174,13866.079614,9885.982717,31068.854102,34846.448688,86296.188780,99510.028679,27578.915862,35671.713832,53060.885641,94717.474094,45779.009702,26615.979868,90694.532633,92140.517428,61958.969371,97078.678663,90539.284187,855.189200,35765.431844,22033.326346,85227.996385,44356.453817,80533.940943,72790.687894,94543.573584,79736.717364,86576.922186,40284.014984,42026.455726,7279.702615,28101.571111,55892.535330,17165.685322,59170.425249,90738.984008,3461.874055,58680.453881,18317.899823,39133.587923,11741.339476,13035.373870,84912.597615,38357.319334,3729.906457,77053.114996,316.288658,808.585119,67592.399136,1171.477848,36574.016954,89625.725472,86399.474223,80930.470808,70159.666369,59190.162070,75474.044346,49896.383686,45767.084210,15758.059329,91922.839402,53046.786815,43859.630430,47815.374732,70212.472126,3030.055633,38554.358693,73674.346218,61710.509504,56872.258552,12807.934094,73451.848970,69907.632413,97720.531699,11809.168258,73637.538906,74773.646649,12125.456906,74446.124015
42366.045785,13296.934744,11020.140923,31991.771211,99696.408957,91950.611721,2151.437580,58886.570981,67424.656066,52047.821256,4653.655144,83182.715386,43970.660659,57700.441949,27042.345769,91786.035380,27912.914075,30072.401438,30340.394026,1587.260246,91782.910933,87212.652569,14395.194330,65234.759903,57120.284981,12115.725982,77043.928151,30757.823841,86889.372622,89169.385094,5203.947809,29255.418360,2466.319792,16224.088722,61247.189608,2162.728749,8174.700443,63398.627178,61049.299719,75599.356499,15446.448388,65702.954900,58782.071838,59417.109037,23403.396802,85824.417597,51203.144370,51316.310867,15896.818989,81543.538433,52903.571102,7679.729922,68756.190955,67298.765422,72914.489814,25876.475890,79414.491394,49958.417919,56634.299721,66303.864016,39127.802966,61838.247520,95559.282366,41594.122795,78062.336279,56806.471928,43756.851533,86237.036711,20205.099060,4806.151206,61836.393164,35651.547485,70509.106096,20618.464955,95068.656512,93912.502935,6442.882505,46271.800882,45228.813755,22339.701531,27815.339269,98132.384894,30019.431443,96571.530214,65431.150269,2933.921210,22448.006104,44845.641664,52892.339119,79082.305815,11149.505633,92020.142122,40920.553335,6708.787953,33614.264870,18982.889567,63515.259918,77371.116393,5219.926231,83720.358967,82177.267590,67056.319385,19371.906406,52686.373686,87674.784330,14440.562917,46598.876574,94117.666825,60712.363789,91827.690319,16457.368310,88527.703048,89960.075166,46476.799742,85099.233216,55391.225435,49410.720943,7547.239274,236.867052,2303.060062,86629.545125,11386.372675,94323.202174,27550.098413,18095.160618,27937.466997,46532.987970,81610.420526,5308.583344,51752.914191,65330.779493,87485.850924,18809.233530,84702.685889,40172.224563,6484.017813,99143.248796,86771.101127,601.684592,59855.612539,78598.791446,17059.052938,48383.315541,68558.866566,63535.852670,33482.548756,23950.091954,12946.573613,41029.788020,24186.958997,15249.633665,27659.333098,35573.331662,9572.835792,55209.431501,53668.492317,37510.302780,1742.419425,35278.912796,42818.886114,53495.333606,609.692243,30304.736991,72304.567126,85312.378168,70476.961591,78788.584929,84455.626918,57248.062671,79390.269557,44311.239457,35846.854071,96449.322485,92694.554987,4405.720637,59985.175109,26177.103697,28355.812581,72931.748712,67206.891754,52542.771614,88181.382367,94866.224842,88116.103267,97754.218149,50075.656344,41784.595537,35264.520882,51818.075758,77063.508370,78083.406986,5313.409365,77673.200603,8388.143977,77617.976480,62985.578725,78865.105558,56406.561409,47441.205643,36113.168183
35796.830919,91752.445089,71960.022290,32246.153358,84447.000030,76365.742917,92231.328457,10624.103728,4721.555451,65163.077168,77830.995471,57264.327056,53344.459489,72697.220267,45380.430323,51098.677638,22772.876564,87165.025850,86363.198510,74590.952359,64228.534173,64446.605496,79904.361714,41901.734776,72834.749463,57522.338148,4887.313454,51699.854975,13928.899510,52328.519087,87813.023147,49725.730419,44080.964129,59773.045391,81971.883767,28527.964160,36138.788261,74203.212224,39152.067877,40860.343749,39366.289346,16983.063302,98124.670795,92710.748824,89680.283559,43505.101072,43809.426416,12453.160124,30670.126921,30172.624926,87044.112473,94898.661084,94619.230412,66948.474140,36800.395814,67453.979829,24470.812241,41687.709305,19153.834757,38399.711788,94016.228381,6966.857858,88125.442197,38097.192511,66739.903285,70097.325964,66625.156660,2878.691500,44300.538141,5777.224491,43739.035239,83666.827477,22760.287784,41863.706035,76377.576255,12440.571297,85368.807096,20187.002671,24893.731410,16038.933971,50359.627586,11937.843836,10937.595055,44978.857952,78886.317966,47737.990859,12432.837734,3357.130207,89425.700154,31586.672480,41756.841985,83441.928535,38553.530328,29882.284135,21539.120999,5293.433566,99979.610089,88164.277650,8172.125103,44280.148184,93941.502131,51911.160332,27946.975615,16701.789868,93774.866357,4324.551870,29142.361155,79143.673453,24511.554530,54036.092602,95182.607414,74871.182107,65973.936428,6120.202423,19850.040012,44860.254394,53858.193319,32282.877735,48217.384591,43283.893427,63869.550206,89974.226566,26725.821915,2423.080487,19856.510655,48264.942905,7716.514090,19836.120744,36429.220508,15888.639183,64116.268918,30370.722592,67799.799505,92063.244569,47072.512451,61574.665862,96387.796429,76214.873642,40718.339269,20899.350912,30250.966197,35900.946637,95770.533009,96224.902615,42021.149096,15620.572974,41085.156963,95879.342405,47903.450699,89302.541544,39163.235786,11773.000858,79276.768064,65889.057737,14196.081335,99133.278755,14154.000595,21912.595415,18969.399452,50583.221140,37801.234588,83085.668360,80953.943722,5601.034093,75148.912883,28026.456173,67175.699945,71536.709265,4241.329769,7894.039167,92436.060167,34492.295956,43794.985793,88206.593129,30717.198525,85816.134880,3827.166056,71802.355525,81695.477239,51730.616746,61104.897023,20858.713024,63503.617594,40381.665087,86747.770752,77699.698965,39514.943796,901.771301,99612.294370,58484.343238,51484.992431,37413.528958,41570.011552,32438.936153,43014.563040,16718.924434,60465.392316,10190.262939,88255.633689,64706.722075
18084.302096,80691.693856,99199.018022,61879.287879,68898.286938,29916.216501,47695.422759,72725.453032,1718.571979,29390.899951,24456.069731,62823.469038,50249.612965,87959.687361,3205.134079,36997.383670,65659.386280,42720.077864,37899.155007,65271.680603,1204.421056,89384.147428,2685.209514,42774.432597,21823.083534,45699.772545,59493.357021,82288.475840,55890.035473,47748.990710,46995.197869,73974.337559,28440.684520,46194.215844,35853.625438,97338.971448,76110.432381,83549.048187,70064.424433,77829.004350,12939.948091,94520.494200,40652.473342,63189.561093,82480.181514,43857.607411,186.944716,48139.567747,86577.685266,38086.099714,13411.248304,87782.106311,27470.247142,16096.457855,30556.538908,49293.330666,61796.230390,90049.895920,31581.806506,17686.265863,37798.886584,78577.004365,91660.603412,66239.571093,24771.220210,27514.228804,63578.542541,881.652544,11063.276944,33642.966928,78710.656885,24003.225072,28163.461081,19363.130227,87192.786154,10643.642549,63220.737628,87379.730861,58783.210287,49798.422894,25465.830574,72194.458627,37580.529158,52936.077706,88290.916472,68137.068057,2229.408325,50087.146815,58186.963977,33811.214821,67773.412668,95985.850551,12388.219187,59434.016081,62225.421644,37159.439386,86948.244874,25803.964139,38041.091921,98011.521855,59446.931057,16751.748759,22014.746880,87610.392175,36114.878976,9207.532987,98254.034714,99335.616641,96587.263838,57037.245001,49134.039488,22053.094366,29231.703581,86714.568636,74989.172062,17522.620007,54851.636693,77218.580424,67609.766812,13038.600623,11029.795199,35383.179481,9024.451128,23418.014375,94817.195551,71249.872762,60577.453752,81765.440379,97053.836890,98618.545662,79776.962187,56500.767947,15370.294421,1791.709020,44111.160075,51485.173386,10999.241998,42365.194743,50820.789980,7586.505836,99402.439734,99954.829458,29639.600192,28634.143269,86669.398094,4628.772254,46156.763266,41521.034741,81847.352668,13766.530078,54559.635354,92877.147856,49149.709549,63584.086472,16295.162232,43966.905054,34833.959233,76872.615973,25732.345386,31887.796077,75491.161635,5509.307573,88388.564014,90861.456046,7301.016584,32499.724043,42346.629386,18300.258618,74864.918823,93167.419403,25886.764443,74267.358510,93122.248815,55526.364625,2901.501778,79791.646862,60155.136869,49058.265034,21312.681557,42002.489490,62824.795102,75872.316901,34879.637346,11974.504604,39456.403373,51174.799568,55941.409648,74290.362596,28047.415495,81673.755071,6178.158627,3538.577084,87183.062634,94566.722678,94400.033120,94484.079208,27066.446674,36746.662506,12784.337779,1931.365450
29914.081863,38671.102213,76198.723997,23036.330631,94197.466874,79100.225765,2827.977493,54352.603696,28158.490753,24140.659040,96355.093223,90983.285891,12.975941,31234.730522,2957.790449,39469.379304,82409.530080,58899.200134,13759.741854,10456.945528,40572.955158,19937.900471,13995.522648,27756.017746,14504.623102,8395.555722,22240.096908,41571.069813,45142.218218,35024.434723,43502.435254,75056.300070,73695.536926,19701.159204,98092.630738,67893.003754,98801.384959,920.608184,22245.607450,26959.875712,25061.267214,18600.700626,17943.161556,25074.243146,49835.431138,20900.951995,64543.622440,32244.961172,79800.152119,78303.364284,42701.906690,20373.107231,98241.264792,56697.429328,48129.124967,12745.887847,65092.985086,70369.221911,54316.957651,10235.203258,5393.656588,97819.392941,85291.503364,79089.193504,17520.552098,83384.134056,46982.197258,16321.937057,84304.742230,69227.804698,43281.812759,9366.009398,87828.505314,61224.974305,34440.252580,37663.936406,82125.926291,98983.875010,69908.897568,61926.078410,77287.239294,12610.804211,82299.185631,75528.504039,69308.233576,30428.310598,88274.391876,34401.218616,797.532463,42591.349527,44636.421863,6191.189041,40410.742421,29927.925181,85280.382535,57931.294510,13312.059190,32262.579746,74253.231557,97616.801410,1490.384397,17535.044269,6982.810808,89318.889702,78760.018564,41423.063378,26982.826061,60885.944855,40406.938341,96891.723619,22812.023218,17694.177588,9502.527830,5111.208803,93222.681617,78810.761396,35539.519391,81497.073493,13211.979965,36337.051843,24088.422973,57848.401818,42528.240874,64499.165384,87776.327036,27808.623409,22430.459847,1088.386179,60071.203145,96683.691441,98705.187626,61561.587579,14218.735664,5687.998387,50880.477234,92978.754265,47111.061755,77863.303331,53864.699073,87518.000086,74755.026903,76676.722281,5212.177674,84257.554723,81787.931074,98434.859281,63068.316072,17327.450465,79931.932727,76280.296026,53664.502298,4020.355653,34128.697844,96192.743209,68519.521027,21905.024833,24001.366571,90949.980911,22993.411002,84072.569705,87633.672306,21698.598582,45634.157237,1852.407922,27386.596959,96514.634507,94831.162177,74497.658703,74377.937792,48695.861203,62015.658789,49132.964648,25372.583438,67227.836453,33390.519371,7160.514513,65662.695688,96458.835433,24487.964968,45594.628415,72739.131459,78152.467256,49614.984058,6867.829257,74345.210418,18134.505086,28772.854080,98346.576979,9084.485950,51766.265073,82419.146684,96718.158246,73464.863691,28053.303875,98570.566158,851.460603,24567.938336,93401.728335,75349.119343,98945.876117
